Sat Feb 5 2022,Milwaukee Bucks,137,Portland Trail Blazers,108
Sat Feb 5 2022,Oklahoma City Thunder,103,Sacramento Kings,113
Sun Feb 6 2022,Philadelphia 76ers,119,Chicago Bulls,108
Sun Feb 6 2022,Brooklyn Nets,104,Denver Nuggets,124
Sun Feb 6 2022,Detroit Pistons,105,Minnesota Timberwolves,118
Sun Feb 6 2022,Indiana Pacers,85,Cleveland Cavaliers,98
Sun Feb 6 2022,Atlanta Hawks,94,Dallas Mavericks,103
Sun Feb 6 2022,Boston Celtics,116,Orlando Magic,83
Sun Feb 6 2022,New Orleans Pelicans,120,Houston Rockets,107
Sun Feb 6 2022,Milwaukee Bucks,137,Los Angeles Clippers,113
Mon Feb 7 2022,Toronto Raptors,116,Charlotte Hornets,101
Mon Feb 7 2022,Miami Heat,121,Washington Wizards,100
Mon Feb 7 2022,Phoenix Suns,127,Chicago Bulls,124
Mon Feb 7 2022,Golden State Warriors,110,Oklahoma City Thunder,98
Mon Feb 7 2022,New York Knicks,104,Utah Jazz,113
Tue Feb 8 2022,Phoenix Suns,114,Philadelphia 76ers,109
Tue Feb 8 2022,Indiana Pacers,112,Atlanta Hawks,133
Tue Feb 8 2022,Boston Celtics,126,Brooklyn Nets,91
Tue Feb 8 2022,Los Angeles Clippers,109,Memphis Grizzlies,135
Tue Feb 8 2022,Houston Rockets,97,New Orleans Pelicans,110
Tue Feb 8 2022,Detroit Pistons,86,Dallas Mavericks,116
Tue Feb 8 2022,New York Knicks,115,Denver Nuggets,132
Tue Feb 8 2022,Milwaukee Bucks,131,Los Angeles Lakers,116
Tue Feb 8 2022,Orlando Magic,113,Portland Trail Blazers,95
Tue Feb 8 2022,Minnesota Timberwolves,134,Sacramento Kings,114
Wed Feb 9 2022,San Antonio Spurs,92,Cleveland Cavaliers,105
Wed Feb 9 2022,Chicago Bulls,121,Charlotte Hornets,109
Wed Feb 9 2022,Toronto Raptors,117,Oklahoma City Thunder,98
Wed Feb 9 2022,Los Angeles Lakers,105,Portland Trail Blazers,107
Wed Feb 9 2022,Minnesota Timberwolves,119,Sacramento Kings,132
Wed Feb 9 2022,Golden State Warriors,85,Utah Jazz,111
Thu Feb 10 2022,Memphis Grizzlies,132,Detroit Pistons,107
Thu Feb 10 2022,Miami Heat,112,New Orleans Pelicans,97
Thu Feb 10 2022,Brooklyn Nets,112,Washington Wizards,113
Thu Feb 10 2022,Toronto Raptors,139,Houston Rockets,120
Thu Feb 10 2022,Los Angeles Clippers,105,Dallas Mavericks,112
Thu Feb 10 2022,New York Knicks,116,Golden State Warriors,114
Thu Feb 10 2022,Milwaukee Bucks,107,Phoenix Suns,131
Fri Feb 11 2022,Charlotte Hornets,141,Detroit Pistons,119
Fri Feb 11 2022,Cleveland Cavaliers,120,Indiana Pacers,113
Fri Feb 11 2022,Oklahoma City Thunder,87,Philadelphia 76ers,100
Fri Feb 11 2022,San Antonio Spurs,136,Atlanta Hawks,121
Fri Feb 11 2022,Denver Nuggets,102,Boston Celtics,108
Fri Feb 11 2022,Minnesota Timberwolves,122,Chicago Bulls,134
Fri Feb 11 2022,Orlando Magic,99,Utah Jazz,114
Sat Feb 12 2022,New York Knicks,103,Portland Trail Blazers,112
Sat Feb 12 2022,Memphis Grizzlies,125,Charlotte Hornets,118
Sat Feb 12 2022,San Antonio Spurs,124,New Orleans Pelicans,114
Sat Feb 12 2022,Sacramento Kings,123,Washington Wizards,110
Sat Feb 12 2022,Cleveland Cavaliers,93,Philadelphia 76ers,103
Sat Feb 12 2022,Denver Nuggets,110,Toronto Raptors,109
Sat Feb 12 2022,Oklahoma City Thunder,101,Chicago Bulls,106
Sat Feb 12 2022,Brooklyn Nets,111,Miami Heat,115
Sat Feb 12 2022,Los Angeles Clippers,99,Dallas Mavericks,97
Sat Feb 12 2022,Los Angeles Lakers,115,Golden State Warriors,117
Sat Feb 12 2022,Orlando Magic,105,Phoenix Suns,132
Sun Feb 13 2022,Atlanta Hawks,95,Boston Celtics,105
Sun Feb 13 2022,Minnesota Timberwolves,129,Indiana Pacers,120
Mon Feb 14 2022,Detroit Pistons,94,Washington Wizards,103
Mon Feb 14 2022,Sacramento Kings,85,Brooklyn Nets,109
Mon Feb 14 2022,Oklahoma City Thunder,127,New York Knicks,123
Mon Feb 14 2022,San Antonio Spurs,109,Chicago Bulls,120
Mon Feb 14 2022,Portland Trail Blazers,122,Milwaukee Bucks,107
Mon Feb 14 2022,Toronto Raptors,90,New Orleans Pelicans,120
Mon Feb 14 2022,Orlando Magic,111,Denver Nuggets,121
Mon Feb 14 2022,Houston Rockets,101,Utah Jazz,135
Mon Feb 14 2022,Golden State Warriors,104,Los Angeles Clippers,119
Tue Feb 15 2022,Cleveland Cavaliers,116,Atlanta Hawks,124
Tue Feb 15 2022,Dallas Mavericks,107,Miami Heat,99
Tue Feb 15 2022,Boston Celtics,135,Philadelphia 76ers,87
Tue Feb 15 2022,Indiana Pacers,119,Milwaukee Bucks,128
Tue Feb 15 2022,Charlotte Hornets,120,Minnesota Timberwolves,126
Tue Feb 15 2022,Memphis Grizzlies,121,New Orleans Pelicans,109
Tue Feb 15 2022,Los Angeles Clippers,96,Phoenix Suns,103
Wed Feb 16 2022,Atlanta Hawks,130,Orlando Magic,109
Wed Feb 16 2022,Detroit Pistons,112,Boston Celtics,111
Wed Feb 16 2022,Washington Wizards,108,Indiana Pacers,113
Wed Feb 16 2022,Brooklyn Nets,111,New York Knicks,106
Wed Feb 16 2022,Sacramento Kings,118,Chicago Bulls,125
Wed Feb 16 2022,Portland Trail Blazers,123,Memphis Grizzlies,119
Wed Feb 16 2022,Toronto Raptors,103,Minnesota Timberwolves,91
Wed Feb 16 2022,San Antonio Spurs,114,Oklahoma City Thunder,106
Wed Feb 16 2022,Houston Rockets,121,Phoenix Suns,124
Wed Feb 16 2022,Denver Nuggets,117,Golden State Warriors,116
Wed Feb 16 2022,Utah Jazz,101,Los Angeles Lakers,106
Thu Feb 17 2022,Miami Heat,111,Charlotte Hornets,107
Thu Feb 17 2022,Washington Wizards,117,Brooklyn Nets,103
Thu Feb 17 2022,Dallas Mavericks,125,New Orleans Pelicans,118
Thu Feb 17 2022,Philadelphia 76ers,123,Milwaukee Bucks,120
Thu Feb 17 2022,Houston Rockets,111,Los Angeles Clippers,142
Thu Feb 24 2022,Cleveland Cavaliers,103,Detroit Pistons,106
Thu Feb 24 2022,Boston Celtics,129,Brooklyn Nets,106
Thu Feb 24 2022,Atlanta Hawks,108,Chicago Bulls,112
Thu Feb 24 2022,Memphis Grizzlies,114,Minnesota Timberwolves,119
Thu Feb 24 2022,Phoenix Suns,124,Oklahoma City Thunder,104
Thu Feb 24 2022,Golden State Warriors,132,Portland Trail Blazers,95
Thu Feb 24 2022,Denver Nuggets,128,Sacramento Kings,110
Fri Feb 25 2022,Toronto Raptors,93,Charlotte Hornets,125
Fri Feb 25 2022,Oklahoma City Thunder,129,Indiana Pacers,125
Fri Feb 25 2022,Houston Rockets,111,Orlando Magic,119
Fri Feb 25 2022,San Antonio Spurs,157,Washington Wizards,153
Fri Feb 25 2022,Miami Heat,115,New York Knicks,100
Fri Feb 25 2022,Philadelphia 76ers,133,Minnesota Timberwolves,102
Fri Feb 25 2022,New Orleans Pelicans,117,Phoenix Suns,102
Fri Feb 25 2022,Dallas Mavericks,109,Utah Jazz,114
Fri Feb 25 2022,Los Angeles Clippers,105,Los Angeles Lakers,102
Sat Feb 26 2022,Boston Celtics,113,Detroit Pistons,104
Sat Feb 26 2022,Toronto Raptors,100,Atlanta Hawks,127
Sat Feb 26 2022,Memphis Grizzlies,116,Chicago Bulls,110
Sat Feb 26 2022,Washington Wizards,86,Cleveland Cavaliers,92
Sat Feb 26 2022,San Antonio Spurs,129,Miami Heat,133
Sat Feb 26 2022,Brooklyn Nets,126,Milwaukee Bucks,123
Sat Feb 26 2022,Sacramento Kings,110,Denver Nuggets,115
Sun Feb 27 2022,Philadelphia 76ers,125,New York Knicks,109
Sun Feb 27 2022,Utah Jazz,118,Phoenix Suns,114
Sun Feb 27 2022,Boston Celtics,107,Indiana Pacers,128
Sun Feb 27 2022,Detroit Pistons,127,Charlotte Hornets,126
Sun Feb 27 2022,Los Angeles Clippers,99,Houston Rockets,98
Sun Feb 27 2022,Dallas Mavericks,107,Golden State Warriors,101
Sun Feb 27 2022,Denver Nuggets,124,Portland Trail Blazers,92
Sun Feb 27 2022,New Orleans Pelicans,123,Los Angeles Lakers,95
Mon Feb 28 2022,Minnesota Timberwolves,127,Cleveland Cavaliers,122
Mon Feb 28 2022,Indiana Pacers,103,Orlando Magic,119
Mon Feb 28 2022,Toronto Raptors,133,Brooklyn Nets,97
Mon Feb 28 2022,Chicago Bulls,99,Miami Heat,112
Mon Feb 28 2022,San Antonio Spurs,105,Memphis Grizzlies,118
Mon Feb 28 2022,Charlotte Hornets,106,Milwaukee Bucks,130
Mon Feb 28 2022,Sacramento Kings,131,Oklahoma City Thunder,110
Tue Mar 1 2022,Detroit Pistons,113,Washington Wizards,116
Tue Mar 1 2022,Atlanta Hawks,98,Boston Celtics,107
Tue Mar 1 2022,Brooklyn Nets,108,Toronto Raptors,109
Tue Mar 1 2022,Los Angeles Clippers,113,Houston Rockets,100
Tue Mar 1 2022,Golden State Warriors,114,Minnesota Timberwolves,129
Tue Mar 1 2022,Dallas Mavericks,109,Los Angeles Lakers,104
Wed Mar 2 2022,Charlotte Hornets,119,Cleveland Cavaliers,98
Wed Mar 2 2022,Indiana Pacers,122,Orlando Magic,114
Wed Mar 2 2022,New York Knicks,108,Philadelphia 76ers,123
Wed Mar 2 2022,Utah Jazz,132,Houston Rockets,127
Wed Mar 2 2022,Miami Heat,119,Milwaukee Bucks,120
Wed Mar 2 2022,Sacramento Kings,95,New Orleans Pelicans,125
Wed Mar 2 2022,Oklahoma City Thunder,119,Denver Nuggets,107
Wed Mar 2 2022,Portland Trail Blazers,90,Phoenix Suns,120
Thu Mar 3 2022,Chicago Bulls,124,Atlanta Hawks,130
Thu Mar 3 2022,Memphis Grizzlies,107,Boston Celtics,120
Thu Mar 3 2022,Miami Heat,113,Brooklyn Nets,107
Thu Mar 3 2022,Detroit Pistons,108,Toronto Raptors,106
Thu Mar 3 2022,Golden State Warriors,113,Dallas Mavericks,122
Thu Mar 3 2022,Sacramento Kings,115,San Antonio Spurs,112
Thu Mar 3 2022,Los Angeles Lakers,111,Los Angeles Clippers,132
Fri Mar 4 2022,Indiana Pacers,106,Detroit Pistons,111
Fri Mar 4 2022,Cleveland Cavaliers,119,Philadelphia 76ers,125
Fri Mar 4 2022,Atlanta Hawks,117,Washington Wizards,114
Fri Mar 4 2022,Milwaukee Bucks,118,Chicago Bulls,112
Fri Mar 4 2022,Orlando Magic,103,Toronto Raptors,97
Fri Mar 4 2022,Utah Jazz,90,New Orleans Pelicans,124
Fri Mar 4 2022,Minnesota Timberwolves,138,Oklahoma City Thunder,101
Fri Mar 4 2022,Houston Rockets,101,Denver Nuggets,116
Fri Mar 4 2022,New York Knicks,114,Phoenix Suns,115
Sat Mar 5 2022,Sacramento Kings,113,Dallas Mavericks,114
Sat Mar 5 2022,San Antonio Spurs,117,Charlotte Hornets,123
Sat Mar 5 2022,Orlando Magic,96,Memphis Grizzlies,124
Sat Mar 5 2022,Philadelphia 76ers,82,Miami Heat,99
Sat Mar 5 2022,Portland Trail Blazers,121,Minnesota Timberwolves,135
Sat Mar 5 2022,Golden State Warriors,116,Los Angeles Lakers,124
Sun Mar 6 2022,Brooklyn Nets,120,Boston Celtics,126
Sun Mar 6 2022,Phoenix Suns,122,Milwaukee Bucks,132
Sun Mar 6 2022,Indiana Pacers,123,Washington Wizards,133
Sun Mar 6 2022,Memphis Grizzlies,112,Houston Rockets,123
Sun Mar 6 2022,Utah Jazz,116,Oklahoma City Thunder,103
Sun Mar 6 2022,Toronto Raptors,96,Cleveland Cavaliers,104
Sun Mar 6 2022,New Orleans Pelicans,130,Denver Nuggets,138
Sun Mar 6 2022,New York Knicks,116,Los Angeles Clippers,93
Mon Mar 7 2022,Atlanta Hawks,110,Detroit Pistons,113
Mon Mar 7 2022,Chicago Bulls,106,Philadelphia 76ers,121
Mon Mar 7 2022,Houston Rockets,106,Miami Heat,123
Mon Mar 7 2022,Portland Trail Blazers,81,Minnesota Timberwolves,124
Mon Mar 7 2022,Utah Jazz,103,Dallas Mavericks,111
Mon Mar 7 2022,Los Angeles Lakers,110,San Antonio Spurs,117
Mon Mar 7 2022,Golden State Warriors,124,Denver Nuggets,131
Mon Mar 7 2022,New York Knicks,131,Sacramento Kings,115
Tue Mar 8 2022,Brooklyn Nets,132,Charlotte Hornets,121
Tue Mar 8 2022,Cleveland Cavaliers,127,Indiana Pacers,124
Tue Mar 8 2022,Phoenix Suns,102,Orlando Magic,99
Tue Mar 8 2022,New Orleans Pelicans,111,Memphis Grizzlies,132
Tue Mar 8 2022,Milwaukee Bucks,142,Oklahoma City Thunder,115
Tue Mar 8 2022,Los Angeles Clippers,97,Golden State Warriors,112
Wed Mar 9 2022,Boston Celtics,115,Charlotte Hornets,101
Wed Mar 9 2022,Chicago Bulls,114,Detroit Pistons,108
Wed Mar 9 2022,Phoenix Suns,111,Miami Heat,90
Wed Mar 9 2022,Los Angeles Lakers,130,Houston Rockets,139
Wed Mar 9 2022,Atlanta Hawks,115,Milwaukee Bucks,124
Wed Mar 9 2022,Oklahoma City Thunder,102,Minnesota Timberwolves,132
Wed Mar 9 2022,Orlando Magic,108,New Orleans Pelicans,102
Wed Mar 9 2022,New York Knicks,107,Dallas Mavericks,77
Wed Mar 9 2022,Toronto Raptors,119,San Antonio Spurs,104
Wed Mar 9 2022,Denver Nuggets,106,Sacramento Kings,100
Wed Mar 9 2022,Portland Trail Blazers,85,Utah Jazz,123
Wed Mar 9 2022,Washington Wizards,109,Los Angeles Clippers,115
Thu Mar 10 2022,Brooklyn Nets,129,Philadelphia 76ers,100
Thu Mar 10 2022,Golden State Warriors,113,Denver Nuggets,102
Fri Mar 11 2022,Minnesota Timberwolves,110,Orlando Magic,118
Fri Mar 11 2022,Los Angeles Clippers,106,Atlanta Hawks,112
Fri Mar 11 2022,Detroit Pistons,103,Boston Celtics,114
Fri Mar 11 2022,Dallas Mavericks,113,Houston Rockets,100
Fri Mar 11 2022,New York Knicks,114,Memphis Grizzlies,118
Fri Mar 11 2022,Cleveland Cavaliers,105,Miami Heat,117
Fri Mar 11 2022,Charlotte Hornets,142,New Orleans Pelicans,120
Fri Mar 11 2022,Utah Jazz,102,San Antonio Spurs,104
Fri Mar 11 2022,Toronto Raptors,117,Phoenix Suns,112
Fri Mar 11 2022,Washington Wizards,109,Los Angeles Lakers,122
Sat Mar 12 2022,Cleveland Cavaliers,91,Chicago Bulls,101
Sat Mar 12 2022,Minnesota Timberwolves,113,Miami Heat,104
Sat Mar 12 2022,Indiana Pacers,119,San Antonio Spurs,108
Sat Mar 12 2022,Milwaukee Bucks,109,Golden State Warriors,122
Sat Mar 12 2022,Toronto Raptors,127,Denver Nuggets,115
Sat Mar 12 2022,Sacramento Kings,125,Utah Jazz,134
Sat Mar 12 2022,Washington Wizards,118,Portland Trail Blazers,127
Sun Mar 13 2022,New York Knicks,107,Brooklyn Nets,110
Sun Mar 13 2022,Los Angeles Clippers,106,Detroit Pistons,102
Sun Mar 13 2022,Dallas Mavericks,95,Boston Celtics,92
Sun Mar 13 2022,Philadelphia 76ers,116,Orlando Magic,114
Sun Mar 13 2022,Indiana Pacers,128,Atlanta Hawks,131
Sun Mar 13 2022,Houston Rockets,105,New Orleans Pelicans,130
Sun Mar 13 2022,Memphis Grizzlies,125,Oklahoma City Thunder,118
Sun Mar 13 2022,Los Angeles Lakers,111,Phoenix Suns,140
Mon Mar 14 2022,Los Angeles Clippers,111,Cleveland Cavaliers,120
Mon Mar 14 2022,Portland Trail Blazers,113,Atlanta Hawks,122
Mon Mar 14 2022,Denver Nuggets,114,Philadelphia 76ers,110
Mon Mar 14 2022,Charlotte Hornets,134,Oklahoma City Thunder,116
Mon Mar 14 2022,Minnesota Timberwolves,149,San Antonio Spurs,139
Mon Mar 14 2022,Washington Wizards,112,Golden State Warriors,126
Mon Mar 14 2022,Chicago Bulls,103,Sacramento Kings,112
Mon Mar 14 2022,Milwaukee Bucks,117,Utah Jazz,111
Mon Mar 14 2022,Toronto Raptors,114,Los Angeles Lakers,103
Tue Mar 15 2022,Memphis Grizzlies,135,Indiana Pacers,102
Tue Mar 15 2022,Brooklyn Nets,150,Orlando Magic,108
Tue Mar 15 2022,Detroit Pistons,98,Miami Heat,105
Tue Mar 15 2022,Phoenix Suns,131,New Orleans Pelicans,115
Wed Mar 16 2022,Atlanta Hawks,106,Charlotte Hornets,116
Wed Mar 16 2022,Philadelphia 76ers,118,Cleveland Cavaliers,114
Wed Mar 16 2022,Denver Nuggets,127,Washington Wizards,109
Wed Mar 16 2022,Dallas Mavericks,113,Brooklyn Nets,111
Wed Mar 16 2022,Portland Trail Blazers,98,New York Knicks,128
Wed Mar 16 2022,Phoenix Suns,129,Houston Rockets,112
Wed Mar 16 2022,Los Angeles Lakers,104,Minnesota Timberwolves,124
Wed Mar 16 2022,Oklahoma City Thunder,120,San Antonio Spurs,122
Wed Mar 16 2022,Chicago Bulls,110,Utah Jazz,125
Wed Mar 16 2022,Boston Celtics,110,Golden State Warriors,88
Wed Mar 16 2022,Milwaukee Bucks,135,Sacramento Kings,126
Wed Mar 16 2022,Toronto Raptors,103,Los Angeles Clippers,100
Thu Mar 17 2022,Detroit Pistons,134,Orlando Magic,120
Fri Mar 18 2022,Dallas Mavericks,101,Philadelphia 76ers,111
Fri Mar 18 2022,Memphis Grizzlies,105,Atlanta Hawks,120
Fri Mar 18 2022,Portland Trail Blazers,123,Brooklyn Nets,128
Fri Mar 18 2022,Denver Nuggets,116,Cleveland Cavaliers,119
Fri Mar 18 2022,Washington Wizards,97,New York Knicks,100
Fri Mar 18 2022,Los Angeles Lakers,128,Toronto Raptors,123
Fri Mar 18 2022,Indiana Pacers,121,Houston Rockets,118
Fri Mar 18 2022,Oklahoma City Thunder,108,Miami Heat,120
Fri Mar 18 2022,New Orleans Pelicans,124,San Antonio Spurs,91
Fri Mar 18 2022,Los Angeles Clippers,92,Utah Jazz,121
Fri Mar 18 2022,Chicago Bulls,102,Phoenix Suns,129
Fri Mar 18 2022,Boston Celtics,126,Sacramento Kings,97
Sat Mar 19 2022,Milwaukee Bucks,119,Minnesota Timberwolves,138
Sat Mar 19 2022,Dallas Mavericks,108,Charlotte Hornets,129
Sat Mar 19 2022,Detroit Pistons,109,Cleveland Cavaliers,113
Sat Mar 19 2022,Los Angeles Lakers,119,Washington Wizards,127
Sun Mar 20 2022,Memphis Grizzlies,122,Houston Rockets,98
Sun Mar 20 2022,Portland Trail Blazers,98,Indiana Pacers,129
Sun Mar 20 2022,New Orleans Pelicans,117,Atlanta Hawks,112
Sun Mar 20 2022,Oklahoma City Thunder,85,Orlando Magic,90
Sun Mar 20 2022,Phoenix Suns,127,Sacramento Kings,124
Sun Mar 20 2022,Utah Jazz,108,New York Knicks,93
Sun Mar 20 2022,Boston Celtics,124,Denver Nuggets,104
Sun Mar 20 2022,San Antonio Spurs,110,Golden State Warriors,108
Sun Mar 20 2022,Toronto Raptors,93,Philadelphia 76ers,88
Mon Mar 21 2022,New Orleans Pelicans,103,Charlotte Hornets,106
Mon Mar 21 2022,Los Angeles Lakers,131,Cleveland Cavaliers,120
Mon Mar 21 2022,Portland Trail Blazers,119,Detroit Pistons,115
Mon Mar 21 2022,Utah Jazz,106,Brooklyn Nets,114
Mon Mar 21 2022,Miami Heat,106,Philadelphia 76ers,113
Mon Mar 21 2022,Toronto Raptors,99,Chicago Bulls,113
Mon Mar 21 2022,Washington Wizards,97,Houston Rockets,115
Mon Mar 21 2022,Boston Celtics,132,Oklahoma City Thunder,123
Mon Mar 21 2022,Minnesota Timberwolves,108,Dallas Mavericks,110
Tue Mar 22 2022,Golden State Warriors,90,Orlando Magic,94
Tue Mar 22 2022,Atlanta Hawks,117,New York Knicks,111
Tue Mar 22 2022,Chicago Bulls,98,Milwaukee Bucks,126
Tue Mar 22 2022,Los Angeles Clippers,115,Denver Nuggets,127
Wed Mar 23 2022,New York Knicks,121,Charlotte Hornets,106
Wed Mar 23 2022,Atlanta Hawks,101,Detroit Pistons,122
Wed Mar 23 2022,Sacramento Kings,110,Indiana Pacers,109
Wed Mar 23 2022,Utah Jazz,97,Boston Celtics,125
Wed Mar 23 2022,Brooklyn Nets,120,Memphis Grizzlies,132
Wed Mar 23 2022,Golden State Warriors,118,Miami Heat,104
Wed Mar 23 2022,Phoenix Suns,125,Minnesota Timberwolves,116
Wed Mar 23 2022,Orlando Magic,102,Oklahoma City Thunder,118
Wed Mar 23 2022,Houston Rockets,91,Dallas Mavericks,110
Wed Mar 23 2022,Philadelphia 76ers,126,Los Angeles Lakers,121
Wed Mar 23 2022,San Antonio Spurs,133,Portland Trail Blazers,96
Thu Mar 24 2022,Cleveland Cavaliers,104,Toronto Raptors,117
Thu Mar 24 2022,Indiana Pacers,103,Memphis Grizzlies,133
Thu Mar 24 2022,Washington Wizards,102,Milwaukee Bucks,114
Thu Mar 24 2022,Chicago Bulls,109,New Orleans Pelicans,126
Thu Mar 24 2022,Phoenix Suns,140,Denver Nuggets,130
Fri Mar 25 2022,Utah Jazz,101,Charlotte Hornets,107
Fri Mar 25 2022,Washington Wizards,100,Detroit Pistons,97
Fri Mar 25 2022,Golden State Warriors,110,Atlanta Hawks,121
Fri Mar 25 2022,New York Knicks,111,Miami Heat,103
Fri Mar 25 2022,Dallas Mavericks,95,Minnesota Timberwolves,116
Fri Mar 25 2022,Houston Rockets,125,Portland Trail Blazers,106
Fri Mar 25 2022,Philadelphia 76ers,122,Los Angeles Clippers,97
Sat Mar 26 2022,San Antonio Spurs,107,New Orleans Pelicans,103
Sat Mar 26 2022,Sacramento Kings,114,Orlando Magic,110
Sat Mar 26 2022,Indiana Pacers,91,Toronto Raptors,131
Sat Mar 26 2022,Chicago Bulls,98,Cleveland Cavaliers,94
Sat Mar 26 2022,Milwaukee Bucks,102,Memphis Grizzlies,127
Sat Mar 26 2022,Brooklyn Nets,110,Miami Heat,95
Sat Mar 26 2022,Oklahoma City Thunder,107,Denver Nuggets,113
Sat Mar 26 2022,Houston Rockets,115,Portland Trail Blazers,98
Sun Mar 27 2022,New York Knicks,104,Detroit Pistons,102
Sun Mar 27 2022,Minnesota Timberwolves,112,Boston Celtics,134
Sun Mar 27 2022,Philadelphia 76ers,104,Phoenix Suns,114
Sun Mar 27 2022,Golden State Warriors,115,Washington Wizards,123
Sun Mar 27 2022,Los Angeles Lakers,108,New Orleans Pelicans,116
Sun Mar 27 2022,Charlotte Hornets,119,Brooklyn Nets,110
Sun Mar 27 2022,Utah Jazz,100,Dallas Mavericks,114
Mon Mar 28 2022,Denver Nuggets,113,Charlotte Hornets,109
Mon Mar 28 2022,Orlando Magic,101,Cleveland Cavaliers,107
Mon Mar 28 2022,Atlanta Hawks,132,Indiana Pacers,123
Mon Mar 28 2022,Sacramento Kings,100,Miami Heat,123
Mon Mar 28 2022,Chicago Bulls,104,New York Knicks,109
Mon Mar 28 2022,Boston Celtics,112,Toronto Raptors,115
Mon Mar 28 2022,San Antonio Spurs,123,Houston Rockets,120
Mon Mar 28 2022,Golden State Warriors,95,Memphis Grizzlies,123
Mon Mar 28 2022,Oklahoma City Thunder,134,Portland Trail Blazers,131
Tue Mar 29 2022,Milwaukee Bucks,118,Philadelphia 76ers,116
Tue Mar 29 2022,Chicago Bulls,107,Washington Wizards,94
Tue Mar 29 2022,Detroit Pistons,123,Brooklyn Nets,130
Tue Mar 29 2022,Los Angeles Lakers,110,Dallas Mavericks,128
Tue Mar 29 2022,Utah Jazz,115,Los Angeles Clippers,121
Wed Mar 30 2022,Dallas Mavericks,120,Cleveland Cavaliers,112
Wed Mar 30 2022,Denver Nuggets,125,Indiana Pacers,118
Wed Mar 30 2022,Orlando Magic,110,Washington Wizards,127
Wed Mar 30 2022,Miami Heat,106,Boston Celtics,98
Wed Mar 30 2022,Charlotte Hornets,125,New York Knicks,114
Wed Mar 30 2022,Minnesota Timberwolves,102,Toronto Raptors,125
Wed Mar 30 2022,Sacramento Kings,121,Houston Rockets,118
Wed Mar 30 2022,Atlanta Hawks,136,Oklahoma City Thunder,118
Wed Mar 30 2022,Memphis Grizzlies,112,San Antonio Spurs,111
Wed Mar 30 2022,Phoenix Suns,107,Golden State Warriors,103
Wed Mar 30 2022,New Orleans Pelicans,117,Portland Trail Blazers,107
Thu Mar 31 2022,Philadelphia 76ers,94,Detroit Pistons,102
Thu Mar 31 2022,Cleveland Cavaliers,107,Atlanta Hawks,131
Thu Mar 31 2022,Milwaukee Bucks,120,Brooklyn Nets,119
Thu Mar 31 2022,Los Angeles Clippers,130,Chicago Bulls,135
Thu Mar 31 2022,Los Angeles Lakers,109,Utah Jazz,122
Fri Apr 1 2022,Toronto Raptors,102,Orlando Magic,89
Fri Apr 1 2022,Dallas Mavericks,103,Washington Wizards,135
Fri Apr 1 2022,Indiana Pacers,123,Boston Celtics,128
Fri Apr 1 2022,Sacramento Kings,122,Houston Rockets,117
Fri Apr 1 2022,Phoenix Suns,114,Memphis Grizzlies,122
Fri Apr 1 2022,Los Angeles Clippers,153,Milwaukee Bucks,119
Fri Apr 1 2022,Detroit Pistons,110,Oklahoma City Thunder,101
Fri Apr 1 2022,Portland Trail Blazers,111,San Antonio Spurs,130
Fri Apr 1 2022,Minnesota Timberwolves,136,Denver Nuggets,130
Fri Apr 1 2022,New Orleans Pelicans,114,Los Angeles Lakers,111
Sat Apr 2 2022,Charlotte Hornets,114,Philadelphia 76ers,144
Sat Apr 2 2022,Cleveland Cavaliers,119,New York Knicks,101
Sat Apr 2 2022,Brooklyn Nets,115,Atlanta Hawks,122
Sat Apr 2 2022,Miami Heat,127,Chicago Bulls,109
Sat Apr 2 2022,Utah Jazz,107,Golden State Warriors,111
Sun Apr 3 2022,Washington Wizards,102,Boston Celtics,144
Sun Apr 3 2022,Dallas Mavericks,118,Milwaukee Bucks,112
Sun Apr 3 2022,Denver Nuggets,129,Los Angeles Lakers,118
Sun Apr 3 2022,Detroit Pistons,121,Indiana Pacers,117
Sun Apr 3 2022,Philadelphia 76ers,112,Cleveland Cavaliers,108
Sun Apr 3 2022,New York Knicks,118,Orlando Magic,88
Sun Apr 3 2022,Minnesota Timberwolves,139,Houston Rockets,132
Sun Apr 3 2022,Phoenix Suns,96,Oklahoma City Thunder,117
Sun Apr 3 2022,Portland Trail Blazers,92,San Antonio Spurs,113
Sun Apr 3 2022,Miami Heat,114,Toronto Raptors,109
Sun Apr 3 2022,Golden State Warriors,109,Sacramento Kings,90
Sun Apr 3 2022,New Orleans Pelicans,100,Los Angeles Clippers,119
Tue Apr 5 2022,Philadelphia 76ers,131,Indiana Pacers,122
Tue Apr 5 2022,Cleveland Cavaliers,115,Orlando Magic,120
Tue Apr 5 2022,Houston Rockets,105,Brooklyn Nets,118
Tue Apr 5 2022,Charlotte Hornets,115,Miami Heat,144
Tue Apr 5 2022,Atlanta Hawks,108,Toronto Raptors,118
Tue Apr 5 2022,Milwaukee Bucks,127,Chicago Bulls,106
Tue Apr 5 2022,Washington Wizards,132,Minnesota Timberwolves,114
Tue Apr 5 2022,Portland Trail Blazers,94,Oklahoma City Thunder,98
Tue Apr 5 2022,San Antonio Spurs,116,Denver Nuggets,97
Tue Apr 5 2022,Memphis Grizzlies,115,Utah Jazz,121
Tue Apr 5 2022,New Orleans Pelicans,123,Sacramento Kings,109
Tue Apr 5 2022,Los Angeles Lakers,110,Phoenix Suns,121
